########################################################################
# ROSSELAND MEAN OPACITY COEFFICIENTS                                  #
#----------------------------------------------------------------------#
# Lodders 2003                        # Abundances                     #
# Z = 0.0001                          # Initial metallicity            #
#----------------------------------------------------------------------#
# X( 12C  ) = 1.64408E-05             # Initial mass fractions         #
# X( 14N  ) = 5.32365E-06                                              #
# X( 16O  ) = 4.41094E-05                                              #
# X( 20Ne ) = 7.77433E-06                                              #
# X( 24Mg ) = 3.79406E-06                                              #
# X( 28Si ) = 5.04953E-06                                              #
# X( 32S  ) = 2.65556E-06                                              #
# X( 40Ca ) = 4.78345E-07                                              #
# X( 48Ti ) = 1.65934E-08                                              #
########################################################################

# TABLE SUMMARY ########################################################
##     X          Y          Z         C/O       12C       14N     Alpha
3.200 -5.793 -5.328 -4.841 -4.528 -4.413 -4.376 -4.363 -4.357 -4.354 -4.351 -4.350 -4.348 -4.346 -4.343 -4.340 -4.338 -4.335
3.250 -6.303 -6.195 -5.977 -5.621 -5.159 -4.685 -4.379 -4.255 -4.213 -4.196 -4.188 -4.182 -4.177 -4.173 -4.168 -4.163 -4.157
3.300 -6.091 -6.134 -6.156 -6.118 -5.978 -5.707 -5.314 -4.851 -4.448 -4.221 -4.130 -4.093 -4.074 -4.061 -4.050 -4.040 -4.029
3.350 -5.812 -5.842 -5.877 -5.916 -5.951 -5.953 -5.866 -5.649 -5.308 -4.886 -4.481 -4.207 -4.071 -4.006 -3.966 -3.932 -3.900
3.400 -5.655 -5.654 -5.661 -5.677 -5.697 -5.719 -5.737 -5.733 -5.665 -5.474 -5.162 -4.758 -4.365 -4.077 -3.905 -3.798 -3.717
3.450 -5.559 -5.567 -5.562 -5.550 -5.538 -5.528 -5.520 -5.505 -5.472 -5.406 -5.294 -5.103 -4.783 -4.354 -3.960 -3.679 -3.492
3.500 -5.049 -5.169 -5.271 -5.350 -5.402 -5.419 -5.403 -5.356 -5.281 -5.175 -5.033 -4.845 -4.608 -4.325 -3.987 -3.620 -3.302
3.550 -4.275 -4.445 -4.604 -4.750 -4.882 -4.995 -5.079 -5.119 -5.100 -5.010 -4.840 -4.583 -4.263 -3.915 -3.569 -3.242 -2.941
3.600 -3.441 -3.648 -3.843 -4.026 -4.195 -4.345 -4.466 -4.543 -4.553 -4.482 -4.336 -4.129 -3.868 -3.555 -3.201 -2.830 -2.476
3.650 -2.616 -2.845 -3.066 -3.277 -3.474 -3.646 -3.777 -3.840 -3.814 -3.703 -3.532 -3.327 -3.102 -2.861 -2.602 -2.323 -2.023
3.700 -1.854 -2.088 -2.319 -2.543 -2.756 -2.944 -3.082 -3.136 -3.087 -2.952 -2.767 -2.555 -2.329 -2.095 -1.853 -1.605 -1.349
3.750 -1.211 -1.417 -1.632 -1.847 -2.054 -2.239 -2.373 -2.423 -2.370 -2.233 -2.048 -1.839 -1.618 -1.389 -1.154 -0.913 -0.666
3.800 -0.803 -0.910 -1.053 -1.217 -1.381 -1.529 -1.635 -1.672 -1.626 -1.507 -1.342 -1.152 -0.949 -0.737 -0.516 -0.286 -0.047
3.850 -0.690 -0.688 -0.698 -0.731 -0.787 -0.849 -0.892 -0.897 -0.853 -0.762 -0.632 -0.477 -0.303 -0.117  0.081  0.292  0.516
3.900 -0.682 -0.656 -0.603 -0.515 -0.408 -0.309 -0.229 -0.160 -0.091 -0.011  0.086  0.204  0.339  0.489  0.654  0.836  1.035
3.950 -0.686 -0.662 -0.605 -0.489 -0.299 -0.050  0.207  0.415  0.567  0.681  0.776  0.867  0.964  1.075  1.201  1.348  1.516
4.000 -0.677 -0.666 -0.620 -0.511 -0.314 -0.019  0.345  0.707  1.000  1.205  1.342  1.442  1.526  1.611  1.706  1.819  1.955
4.050 -0.620 -0.629 -0.611 -0.530 -0.355 -0.070  0.309  0.738  1.148  1.480  1.714  1.868  1.974  2.058  2.140  2.232  2.344










##     X          Y          Z         C/O       12C       14N     Alpha
 2   0.5   0.499887   0.000113       0.898       1.8       1.0       1.0

                                          log R
log T -7.000 -6.500 -6.000 -5.500 -5.000 -4.500 -4.000 -3.500 -3.000 -2.500 -2.000 -1.500 -1.000 -0.500  0.000  0.500  1.000
3.200 -6.189 -5.879 -5.518 -5.272 -5.174 -5.140 -5.126 -5.118 -5.113 -5.106 -5.093 -5.071 -5.043 -5.019 -5.002 -4.991 -4.983
3.250 -6.351 -6.309 -6.209 -6.014 -5.703 -5.348 -5.099 -4.991 -4.950 -4.932 -4.921 -4.911 -4.896 -4.873 -4.845 -4.819 -4.799
3.300 -6.104 -6.151 -6.183 -6.180 -6.109 -5.955 -5.710 -5.388 -5.079 -4.887 -4.802 -4.764 -4.742 -4.724 -4.704 -4.677 -4.646
3.350 -5.811 -5.843 -5.882 -5.925 -5.967 -5.991 -5.958 -5.825 -5.584 -5.274 -4.963 -4.734 -4.611 -4.545 -4.500 -4.459 -4.417
3.400 -5.650 -5.649 -5.655 -5.671 -5.693 -5.718 -5.741 -5.748 -5.718 -5.607 -5.380 -5.063 -4.720 -4.453 -4.286 -4.178 -4.093
3.450 -5.555 -5.563 -5.556 -5.544 -5.531 -5.520 -5.509 -5.491 -5.455 -5.394 -5.302 -5.164 -4.943 -4.613 -4.254 -3.972 -3.782
3.500 -5.046 -5.166 -5.268 -5.346 -5.397 -5.413 -5.395 -5.346 -5.269 -5.159 -5.013 -4.824 -4.595 -4.339 -4.060 -3.765 -3.485
3.550 -4.274 -4.445 -4.603 -4.749 -4.880 -4.993 -5.076 -5.116 -5.095 -5.003 -4.830 -4.572 -4.251 -3.905 -3.561 -3.241 -2.957
3.600 -3.441 -3.648 -3.843 -4.026 -4.194 -4.344 -4.466 -4.542 -4.552 -4.480 -4.334 -4.126 -3.865 -3.552 -3.198 -2.827 -2.473
3.650 -2.616 -2.845 -3.066 -3.277 -3.473 -3.646 -3.777 -3.840 -3.814 -3.703 -3.531 -3.326 -3.101 -2.860 -2.601 -2.321 -2.021
3.700 -1.854 -2.088 -2.318 -2.543 -2.756 -2.944 -3.082 -3.136 -3.086 -2.952 -2.766 -2.555 -2.329 -2.095 -1.853 -1.604 -1.347
3.750 -1.211 -1.417 -1.632 -1.847 -2.054 -2.239 -2.373 -2.423 -2.370 -2.233 -2.048 -1.839 -1.618 -1.389 -1.154 -0.912 -0.666
3.800 -0.803 -0.910 -1.053 -1.217 -1.381 -1.529 -1.635 -1.672 -1.626 -1.507 -1.342 -1.152 -0.949 -0.737 -0.516 -0.285 -0.047
3.850 -0.690 -0.688 -0.698 -0.731 -0.787 -0.849 -0.892 -0.897 -0.853 -0.762 -0.632 -0.477 -0.303 -0.117  0.081  0.292  0.516
3.900 -0.682 -0.656 -0.603 -0.515 -0.408 -0.309 -0.229 -0.160 -0.091 -0.011  0.087  0.204  0.339  0.489  0.654  0.836  1.035
3.950 -0.686 -0.662 -0.605 -0.489 -0.299 -0.050  0.207  0.415  0.567  0.681  0.776  0.868  0.965  1.075  1.201  1.348  1.516
4.000 -0.677 -0.666 -0.620 -0.511 -0.314 -0.019  0.345  0.707  1.000  1.205  1.342  1.442  1.526  1.612  1.706  1.820  1.955
4.050 -0.620 -0.629 -0.611 -0.530 -0.355 -0.070  0.309  0.738  1.149  1.480  1.714  1.868  1.974  2.059  2.141  2.233  2.344










##     X          Y          Z         C/O       12C       14N     Alpha
 3   0.5   0.499884   0.000116       0.997       2.0       1.0       1.0

                                          log R
log T -7.000 -6.500 -6.000 -5.500 -5.000 -4.500 -4.000 -3.500 -3.000 -2.500 -2.000 -1.500 -1.000 -0.500  0.000  0.500  1.000
3.200 -6.603 -6.631 -6.648 -6.641 -6.609 -6.560 -6.505 -6.441 -6.356 -6.240 -6.078 -5.850 -5.609 -5.402 -5.205 -5.032 -4.934
3.250 -6.409 -6.413 -6.416 -6.418 -6.414 -6.391 -6.346 -6.282 -6.209 -6.128 -6.034 -5.920 -5.775 -5.608 -5.445 -5.283 -5.117
3.300 -6.129 -6.183 -6.227 -6.253 -6.253 -6.223 -6.168 -6.095 -6.012 -5.932 -5.854 -5.769 -5.666 -5.550 -5.436 -5.326 -5.204
3.350 -5.811 -5.846 -5.888 -5.939 -5.990 -6.033 -6.049 -6.017 -5.927 -5.792 -5.645 -5.518 -5.417 -5.327 -5.233 -5.126 -5.001
3.400 -5.650 -5.648 -5.654 -5.669 -5.691 -5.716 -5.740 -5.752 -5.740 -5.691 -5.590 -5.427 -5.233 -5.054 -4.907 -4.769 -4.615
3.450 -5.554 -5.562 -5.555 -5.543 -5.530 -5.518 -5.506 -5.486 -5.448 -5.384 -5.292 -5.171 -5.015 -4.813 -4.579 -4.349 -4.135
3.500 -5.046 -5.166 -5.267 -5.346 -5.396 -5.412 -5.393 -5.344 -5.266 -5.156 -5.008 -4.817 -4.587 -4.334 -4.073 -3.819 -3.579
3.550 -4.274 -4.444 -4.603 -4.749 -4.880 -4.992 -5.076 -5.115 -5.094 -5.001 -4.828 -4.569 -4.249 -3.902 -3.559 -3.239 -2.958
3.600 -3.441 -3.647 -3.843 -4.026 -4.194 -4.344 -4.466 -4.542 -4.552 -4.480 -4.334 -4.126 -3.865 -3.551 -3.198 -2.827 -2.473
3.650 -2.616 -2.845 -3.066 -3.277 -3.473 -3.646 -3.777 -3.840 -3.814 -3.703 -3.531 -3.326 -3.101 -2.860 -2.601 -2.321 -2.021
3.700 -1.854 -2.088 -2.318 -2.543 -2.756 -2.944 -3.082 -3.136 -3.086 -2.952 -2.766 -2.555 -2.329 -2.095 -1.853 -1.604 -1.347
3.750 -1.211 -1.417 -1.632 -1.847 -2.054 -2.239 -2.373 -2.423 -2.370 -2.233 -2.048 -1.839 -1.618 -1.389 -1.154 -0.912 -0.666
3.800 -0.803 -0.910 -1.053 -1.217 -1.381 -1.529 -1.635 -1.672 -1.626 -1.507 -1.342 -1.152 -0.949 -0.737 -0.516 -0.285 -0.047
3.850 -0.690 -0.688 -0.698 -0.731 -0.787 -0.849 -0.892 -0.897 -0.853 -0.762 -0.632 -0.477 -0.303 -0.117  0.081  0.292  0.516
3.900 -0.682 -0.656 -0.603 -0.515 -0.408 -0.309 -0.229 -0.160 -0.091 -0.011  0.087  0.204  0.339  0.489  0.654  0.836  1.035
3.950 -0.686 -0.662 -0.605 -0.489 -0.299 -0.050  0.207  0.415  0.567  0.681  0.776  0.868  0.965  1.076  1.201  1.348  1.517
4.000 -0.677 -0.666 -0.620 -0.511 -0.314 -0.019  0.345  0.707  1.000  1.205  1.342  1.443  1.526  1.612  1.706  1.820  1.956
4.050 -0.620 -0.629 -0.611 -0.530 -0.355 -0.070  0.309  0.738  1.149  1.480  1.714  1.868  1.975  2.059  2.141  2.233  2.345










##     X          Y          Z         C/O       12C       14N     Alpha
 4   0.5   0.499880   0.000120       1.096       2.2       1.0       1.0

                                          log R
log T -7.000 -6.500 -6.000 -5.500 -5.000 -4.500 -4.000 -3.500 -3.000 -2.500 -2.000 -1.500 -1.000 -0.500  0.000  0.500  1.000
3.200 -5.607 -5.289 -5.012 -4.800 -4.653 -4.554 -4.483 -4.427 -4.385 -4.356 -4.338 -4.324 -4.311 -4.299 -4.290 -4.288 -4.309
3.250 -6.367 -6.248 -6.021 -5.676 -5.330 -4.979 -4.705 -4.539 -4.440 -4.376 -4.330 -4.292 -4.265 -4.249 -4.240 -4.238 -4.245
3.300 -6.132 -6.190 -6.223 -6.196 -6.084 -5.870 -5.565 -5.248 -4.884 -4.577 -4.406 -4.317 -4.267 -4.233 -4.208 -4.192 -4.184
3.350 -5.809 -5.842 -5.883 -5.931 -5.977 -6.000 -5.958 -5.820 -5.587 -5.323 -5.044 -4.669 -4.381 -4.231 -4.156 -4.111 -4.081
3.400 -5.649 -5.647 -5.653 -5.667 -5.687 -5.709 -5.726 -5.726 -5.685 -5.579 -5.405 -5.201 -4.979 -4.647 -4.271 -4.036 -3.913
3.450 -5.553 -5.561 -5.554 -5.542 -5.529 -5.517 -5.504 -5.482 -5.440 -5.369 -5.265 -5.128 -4.958 -4.752 -4.516 -4.236 -3.908
3.500 -5.045 -5.165 -5.266 -5.345 -5.395 -5.411 -5.392 -5.342 -5.264 -5.153 -5.004 -4.810 -4.577 -4.321 -4.060 -3.809 -3.570
3.550 -4.274 -4.444 -4.603 -4.748 -4.880 -4.992 -5.075 -5.114 -5.093 -4.999 -4.826 -4.567 -4.247 -3.900 -3.556 -3.236 -2.955
3.600 -3.441 -3.647 -3.843 -4.026 -4.194 -4.344 -4.466 -4.542 -4.552 -4.480 -4.333 -4.126 -3.864 -3.551 -3.197 -2.826 -2.472
3.650 -2.616 -2.845 -3.066 -3.277 -3.473 -3.646 -3.777 -3.840 -3.814 -3.703 -3.531 -3.326 -3.101 -2.859 -2.601 -2.321 -2.020
3.700 -1.854 -2.088 -2.318 -2.543 -2.756 -2.944 -3.082 -3.136 -3.086 -2.952 -2.766 -2.555 -2.329 -2.094 -1.852 -1.603 -1.347
3.750 -1.211 -1.417 -1.632 -1.847 -2.054 -2.239 -2.373 -2.423 -2.370 -2.233 -2.048 -1.839 -1.618 -1.389 -1.154 -0.912 -0.666
3.800 -0.803 -0.910 -1.053 -1.217 -1.381 -1.529 -1.635 -1.672 -1.626 -1.507 -1.342 -1.152 -0.949 -0.737 -0.516 -0.285 -0.047
3.850 -0.690 -0.688 -0.698 -0.731 -0.787 -0.849 -0.892 -0.897 -0.853 -0.762 -0.632 -0.477 -0.303 -0.117  0.081  0.292  0.516
3.900 -0.682 -0.656 -0.603 -0.515 -0.408 -0.309 -0.229 -0.160 -0.091 -0.011  0.087  0.204  0.339  0.489  0.654  0.836  1.035
3.950 -0.686 -0.662 -0.605 -0.489 -0.299 -0.050  0.207  0.415  0.567  0.681  0.776  0.868  0.965  1.076  1.202  1.349  1.517
4.000 -0.677 -0.666 -0.620 -0.511 -0.314 -0.019  0.345  0.707  1.000  1.205  1.342  1.443  1.526  1.612  1.707  1.820  1.956
4.050 -0.620 -0.629 -0.611 -0.530 -0.355 -0.070  0.309  0.738  1.149  1.480  1.714  1.868  1.975  2.060  2.141  2.234  2.345










##     X          Y          Z         C/O       12C       14N     Alpha
 5   0.5   0.499621   0.000379       8.927      18.0       1.0       1.0

                                          log R
log T -7.000 -6.500 -6.000 -5.500 -5.000 -4.500 -4.000 -3.500 -3.000 -2.500 -2.000 -1.500 -1.000 -0.500  0.000  0.500  1.000
3.200 -3.699 -3.608 -3.506 -3.371 -3.253 -3.173 -3.125 -3.096 -3.080 -3.069 -3.058 -3.044 -3.019 -2.980 -2.931 -2.885 -2.851
3.250 -5.013 -4.449 -3.912 -3.590 -3.471 -3.366 -3.234 -3.118 -3.039 -2.992 -2.964 -2.946 -2.932 -2.920 -2.908 -2.897 -2.888
3.300 -6.005 -5.897 -5.614 -5.228 -4.758 -4.200 -3.715 -3.455 -3.284 -3.150 -3.062 -3.011 -2.986 -2.975 -2.973 -2.973 -2.975
3.350 -5.761 -5.772 -5.786 -5.785 -5.699 -5.447 -5.094 -4.687 -4.162 -3.641 -3.325 -3.154 -3.064 -3.021 -3.005 -3.001 -3.001
3.400 -5.638 -5.629 -5.618 -5.608 -5.599 -5.583 -5.530 -5.384 -5.121 -4.805 -4.390 -3.816 -3.341 -3.096 -2.988 -2.938 -2.913
3.450 -5.521 -5.534 -5.529 -5.515 -5.494 -5.465 -5.423 -5.362 -5.263 -5.102 -4.883 -4.623 -4.258 -3.689 -3.175 -2.885 -2.747
3.500 -5.015 -5.134 -5.235 -5.313 -5.360 -5.370 -5.342 -5.279 -5.179 -5.037 -4.845 -4.603 -4.321 -4.016 -3.677 -3.215 -2.745
3.550 -4.261 -4.430 -4.588 -4.734 -4.864 -4.973 -5.051 -5.080 -5.042 -4.930 -4.740 -4.470 -4.138 -3.775 -3.411 -3.067 -2.755
3.600 -3.437 -3.642 -3.837 -4.019 -4.187 -4.337 -4.458 -4.533 -4.539 -4.463 -4.309 -4.093 -3.824 -3.505 -3.146 -2.767 -2.402
3.650 -2.615 -2.844 -3.064 -3.275 -3.470 -3.642 -3.773 -3.835 -3.809 -3.698 -3.526 -3.319 -3.092 -2.848 -2.586 -2.302 -1.997
3.700 -1.854 -2.087 -2.318 -2.542 -2.754 -2.942 -3.080 -3.133 -3.084 -2.949 -2.763 -2.551 -2.324 -2.088 -1.845 -1.594 -1.336
3.750 -1.211 -1.417 -1.632 -1.847 -2.054 -2.238 -2.372 -2.422 -2.368 -2.231 -2.046 -1.837 -1.616 -1.387 -1.151 -0.908 -0.660
3.800 -0.803 -0.910 -1.053 -1.217 -1.381 -1.528 -1.634 -1.671 -1.625 -1.506 -1.341 -1.151 -0.948 -0.736 -0.515 -0.284 -0.045
3.850 -0.690 -0.688 -0.698 -0.731 -0.787 -0.849 -0.891 -0.896 -0.853 -0.761 -0.631 -0.476 -0.302 -0.116  0.082  0.293  0.517
3.900 -0.682 -0.656 -0.603 -0.515 -0.408 -0.309 -0.229 -0.160 -0.091 -0.011  0.088  0.205  0.341  0.491  0.656  0.837  1.036
3.950 -0.686 -0.662 -0.605 -0.489 -0.299 -0.050  0.207  0.416  0.568  0.682  0.778  0.870  0.968  1.079  1.205  1.352  1.520
4.000 -0.677 -0.666 -0.619 -0.511 -0.314 -0.018  0.346  0.709  1.002  1.208  1.346  1.447  1.532  1.618  1.714  1.827  1.962
4.050 -0.620 -0.629 -0.611 -0.529 -0.354 -0.069  0.311  0.740  1.152  1.484  1.719  1.874  1.982  2.069  2.151  2.244  2.354










##     X          Y          Z         C/O       12C       14N     Alpha
 6   0.5   0.497450   0.002550      74.351     150.0       1.0       1.0

                                          log R
log T -7.000 -6.500 -6.000 -5.500 -5.000 -4.500 -4.000 -3.500 -3.000 -2.500 -2.000 -1.500 -1.000 -0.500  0.000  0.500  1.000
3.200 -3.296 -3.140 -3.030 -2.949 -2.895 -2.865 -2.849 -2.842 -2.838 -2.835 -2.829 -2.816 -2.788 -2.737 -2.666 -2.591 -2.526
3.250 -3.818 -3.463 -3.181 -3.005 -2.889 -2.801 -2.731 -2.684 -2.661 -2.652 -2.650 -2.648 -2.644 -2.637 -2.627 -2.616 -2.605
3.300 -5.359 -4.882 -4.343 -3.804 -3.326 -3.029 -2.879 -2.785 -2.720 -2.681 -2.669 -2.674 -2.687 -2.703 -2.720 -2.736 -2.750
3.350 -5.674 -5.655 -5.552 -5.278 -4.851 -4.333 -3.773 -3.269 -2.952 -2.777 -2.690 -2.666 -2.677 -2.704 -2.734 -2.762 -2.785
3.400 -5.592 -5.564 -5.533 -5.503 -5.461 -5.337 -5.049 -4.640 -4.158 -3.623 -3.127 -2.784 -2.621 -2.579 -2.592 -2.617 -2.637
3.450 -5.419 -5.456 -5.462 -5.443 -5.406 -5.354 -5.285 -5.175 -4.967 -4.637 -4.219 -3.705 -3.153 -2.699 -2.458 -2.368 -2.341
3.500 -4.884 -5.011 -5.116 -5.194 -5.240 -5.252 -5.222 -5.146 -5.020 -4.839 -4.598 -4.294 -3.914 -3.421 -2.844 -2.384 -2.245
3.550 -4.175 -4.344 -4.504 -4.651 -4.779 -4.879 -4.939 -4.944 -4.884 -4.755 -4.551 -4.264 -3.915 -3.533 -3.144 -2.733 -2.340
3.600 -3.408 -3.605 -3.794 -3.973 -4.140 -4.288 -4.404 -4.468 -4.455 -4.353 -4.174 -3.936 -3.651 -3.321 -2.952 -2.565 -2.189
3.650 -2.609 -2.834 -3.051 -3.257 -3.448 -3.618 -3.746 -3.806 -3.777 -3.659 -3.479 -3.261 -3.019 -2.758 -2.480 -2.180 -1.862
3.700 -1.853 -2.085 -2.315 -2.537 -2.747 -2.932 -3.068 -3.119 -3.067 -2.930 -2.741 -2.526 -2.295 -2.054 -1.804 -1.545 -1.277
3.750 -1.210 -1.416 -1.631 -1.845 -2.051 -2.234 -2.367 -2.415 -2.360 -2.222 -2.035 -1.825 -1.602 -1.371 -1.132 -0.887 -0.635
3.800 -0.803 -0.910 -1.053 -1.216 -1.380 -1.527 -1.632 -1.668 -1.620 -1.501 -1.335 -1.145 -0.942 -0.729 -0.506 -0.274 -0.033
3.850 -0.690 -0.688 -0.697 -0.731 -0.787 -0.848 -0.890 -0.894 -0.850 -0.758 -0.628 -0.472 -0.298 -0.112  0.087  0.298  0.522
3.900 -0.681 -0.656 -0.602 -0.515 -0.407 -0.308 -0.227 -0.158 -0.088 -0.007  0.091  0.210  0.345  0.496  0.660  0.842  1.041
3.950 -0.686 -0.662 -0.604 -0.488 -0.298 -0.048  0.209  0.418  0.571  0.686  0.784  0.877  0.975  1.087  1.213  1.359  1.527
4.000 -0.676 -0.665 -0.619 -0.510 -0.312 -0.015  0.350  0.714  1.009  1.216  1.356  1.459  1.545  1.633  1.729  1.842  1.977
4.050 -0.619 -0.628 -0.610 -0.528 -0.351 -0.064  0.319  0.751  1.164  1.498  1.736  1.895  2.007  2.096  2.179  2.272  2.381










##     X          Y          Z         C/O       12C       14N     Alpha
 7   0.5   0.475255   0.024745     743.458    1500.0       1.0       1.0

                                          log R
log T -7.000 -6.500 -6.000 -5.500 -5.000 -4.500 -4.000 -3.500 -3.000 -2.500 -2.000 -1.500 -1.000 -0.500  0.000  0.500  1.000
3.200 -3.128 -2.960 -2.863 -2.820 -2.801 -2.793 -2.791 -2.791 -2.792 -2.792 -2.788 -2.776 -2.748 -2.695 -2.620 -2.538 -2.464
3.250 -3.512 -3.218 -2.947 -2.736 -2.594 -2.535 -2.525 -2.531 -2.542 -2.554 -2.564 -2.571 -2.572 -2.569 -2.563 -2.554 -2.547
3.300 -3.999 -3.689 -3.432 -3.137 -2.845 -2.618 -2.461 -2.398 -2.416 -2.461 -2.505 -2.544 -2.579 -2.610 -2.639 -2.664 -2.686
3.350 -5.271 -4.870 -4.369 -3.863 -3.421 -3.067 -2.765 -2.519 -2.341 -2.262 -2.294 -2.375 -2.460 -2.537 -2.601 -2.651 -2.690
3.400 -5.476 -5.429 -5.335 -5.114 -4.713 -4.196 -3.646 -3.133 -2.750 -2.464 -2.216 -2.114 -2.144 -2.227 -2.317 -2.398 -2.459
3.450 -5.171 -5.231 -5.264 -5.265 -5.222 -5.088 -4.794 -4.340 -3.809 -3.272 -2.797 -2.425 -2.097 -1.939 -1.928 -1.969 -2.047
3.500 -4.587 -4.716 -4.820 -4.899 -4.954 -4.979 -4.961 -4.871 -4.657 -4.285 -3.784 -3.226 -2.692 -2.227 -1.852 -1.772 -2.030
3.550 -3.876 -4.060 -4.228 -4.373 -4.491 -4.575 -4.621 -4.617 -4.548 -4.401 -4.165 -3.828 -3.382 -2.848 -2.296 -1.902 -2.120
