########################################################################
# ROSSELAND MEAN OPACITY COEFFICIENTS                                  #
#----------------------------------------------------------------------#
# Lodders 2003                        # Abundances                     #
# Z = 0.002                           # Initial metallicity            #
#----------------------------------------------------------------------#
# X( 12C  ) = 3.28816E-04             # Initial mass fractions         #
# X( 14N  ) = 1.06473E-04                                              #
# X( 16O  ) = 8.82187E-04                                              #
# X( 20Ne ) = 1.55487E-04                                              #
# X( 24Mg ) = 7.58811E-05                                              #
# X( 28Si ) = 1.00991E-04                                              #
# X( 32S  ) = 5.31113E-05                                              #
# X( 40Ca ) = 9.56690E-06                                              #
# X( 48Ti ) = 3.31868E-07                                              #
########################################################################

# TABLE SUMMARY ########################################################
##     X          Y          Z         C/O       12C       14N     Alpha
3.900 -0.663 -0.633 -0.578 -0.493 -0.389 -0.292 -0.212 -0.143 -0.072  0.010  0.112  0.234  0.376  0.534  0.708  0.899  1.108
3.950 -0.671 -0.641 -0.577 -0.458 -0.270 -0.025  0.229  0.435  0.587  0.703  0.801  0.897  1.001  1.119  1.253  1.408  1.585
4.000 -0.665 -0.648 -0.594 -0.478 -0.276  0.020  0.379  0.737  1.026  1.231  1.369  1.473  1.562  1.655  1.757  1.878  2.021
4.050 -0.609 -0.614 -0.590 -0.499 -0.315 -0.023  0.358  0.784  1.188  1.514  1.746  1.901  2.011  2.101  2.189  2.287  2.403










##     X          Y          Z         C/O       12C       14N     Alpha
 2   0.5   0.497737   0.002263       0.898       1.8       1.0       1.0

                                          log R
log T -7.000 -6.500 -6.000 -5.500 -5.000 -4.500 -4.000 -3.500 -3.000 -2.500 -2.000 -1.500 -1.000 -0.500  0.000  0.500  1.000
3.200 -5.544 -5.113 -4.614 -4.290 -4.171 -4.136 -4.123 -4.117 -4.111 -4.102 -4.085 -4.055 -4.018 -3.986 -3.964 -3.950 -3.942
3.250 -5.745 -5.730 -5.638 -5.383 -4.935 -4.427 -4.096 -3.966 -3.923 -3.907 -3.896 -3.884 -3.864 -3.832 -3.794 -3.760 -3.735
3.300 -5.597 -5.622 -5.627 -5.616 -5.568 -5.416 -5.084 -4.592 -4.134 -3.879 -3.781 -3.741 -3.719 -3.697 -3.666 -3.625 -3.579
3.350 -5.221 -5.301 -5.380 -5.445 -5.486 -5.492 -5.445 -5.303 -5.017 -4.576 -4.106 -3.782 -3.620 -3.538 -3.486 -3.440 -3.390
3.400 -4.928 -4.959 -5.005 -5.066 -5.138 -5.212 -5.273 -5.297 -5.244 -5.059 -4.715 -4.247 -3.790 -3.462 -3.270 -3.154 -3.071
3.450 -4.850 -4.834 -4.823 -4.822 -4.834 -4.857 -4.887 -4.917 -4.924 -4.877 -4.747 -4.488 -4.089 -3.621 -3.208 -2.917 -2.731
3.500 -4.759 -4.786 -4.788 -4.772 -4.745 -4.711 -4.673 -4.621 -4.537 -4.409 -4.239 -4.030 -3.782 -3.491 -3.146 -2.779 -2.457
3.550 -4.213 -4.364 -4.493 -4.592 -4.652 -4.667 -4.633 -4.543 -4.383 -4.149 -3.861 -3.548 -3.237 -2.938 -2.650 -2.364 -2.077
3.600 -3.423 -3.624 -3.812 -3.987 -4.143 -4.273 -4.360 -4.374 -4.277 -4.047 -3.708 -3.316 -2.918 -2.538 -2.184 -1.856 -1.558
3.650 -2.606 -2.833 -3.051 -3.258 -3.450 -3.616 -3.740 -3.791 -3.746 -3.602 -3.375 -3.077 -2.716 -2.313 -1.903 -1.510 -1.148
3.700 -1.846 -2.077 -2.306 -2.527 -2.736 -2.920 -3.053 -3.101 -3.044 -2.901 -2.703 -2.472 -2.215 -1.929 -1.606 -1.246 -0.865
3.750 -1.201 -1.406 -1.620 -1.833 -2.038 -2.218 -2.346 -2.389 -2.330 -2.189 -1.999 -1.784 -1.553 -1.311 -1.054 -0.778 -0.479
3.800 -0.790 -0.897 -1.040 -1.203 -1.366 -1.511 -1.613 -1.645 -1.594 -1.472 -1.304 -1.109 -0.899 -0.679 -0.447 -0.202  0.057
3.850 -0.672 -0.670 -0.680 -0.715 -0.773 -0.833 -0.874 -0.876 -0.830 -0.735 -0.603 -0.442 -0.262 -0.067  0.140  0.362  0.598
3.900 -0.663 -0.633 -0.578 -0.493 -0.389 -0.292 -0.212 -0.142 -0.072  0.011  0.112  0.234  0.376  0.534  0.709  0.900  1.109
3.950 -0.671 -0.641 -0.577 -0.458 -0.270 -0.025  0.229  0.435  0.588  0.703  0.802  0.898  1.002  1.120  1.254  1.409  1.585
4.000 -0.665 -0.648 -0.594 -0.478 -0.276  0.020  0.380  0.737  1.027  1.232  1.371  1.475  1.565  1.657  1.759  1.880  2.023
4.050 -0.609 -0.614 -0.589 -0.499 -0.314 -0.023  0.359  0.785  1.189  1.516  1.748  1.904  2.015  2.106  2.194  2.292  2.408










##     X          Y          Z         C/O       12C       14N     Alpha
 3   0.5   0.497671   0.002329       0.997       2.0       1.0       1.0

                                          log R
log T -7.000 -6.500 -6.000 -5.500 -5.000 -4.500 -4.000 -3.500 -3.000 -2.500 -2.000 -1.500 -1.000 -0.500  0.000  0.500  1.000
3.200 -6.087 -6.114 -6.117 -6.102 -6.077 -6.035 -5.955 -5.822 -5.633 -5.421 -5.189 -4.883 -4.550 -4.251 -4.003 -3.818 -3.713
3.250 -5.815 -5.846 -5.887 -5.928 -5.952 -5.937 -5.883 -5.799 -5.693 -5.562 -5.422 -5.275 -5.070 -4.776 -4.463 -4.181 -3.947
3.300 -5.632 -5.666 -5.683 -5.696 -5.715 -5.737 -5.748 -5.723 -5.645 -5.526 -5.397 -5.280 -5.171 -5.033 -4.811 -4.517 -4.226
3.350 -5.208 -5.292 -5.378 -5.456 -5.514 -5.544 -5.551 -5.536 -5.490 -5.398 -5.267 -5.123 -4.979 -4.832 -4.671 -4.477 -4.238
3.400 -4.922 -4.950 -4.990 -5.044 -5.111 -5.183 -5.247 -5.287 -5.280 -5.205 -5.058 -4.853 -4.627 -4.411 -4.206 -3.997 -3.785
3.450 -4.848 -4.832 -4.820 -4.817 -4.826 -4.843 -4.865 -4.883 -4.878 -4.828 -4.716 -4.530 -4.272 -3.969 -3.677 -3.421 -3.190
3.500 -4.756 -4.784 -4.786 -4.770 -4.742 -4.707 -4.667 -4.612 -4.523 -4.388 -4.208 -3.993 -3.748 -3.478 -3.185 -2.892 -2.620
3.550 -4.210 -4.361 -4.490 -4.590 -4.650 -4.664 -4.629 -4.538 -4.377 -4.142 -3.853 -3.538 -3.224 -2.923 -2.633 -2.350 -2.076
3.600 -3.422 -3.622 -3.811 -3.985 -4.142 -4.272 -4.358 -4.371 -4.273 -4.043 -3.704 -3.312 -2.914 -2.533 -2.179 -1.850 -1.551
3.650 -2.606 -2.832 -3.050 -3.257 -3.449 -3.616 -3.739 -3.790 -3.745 -3.601 -3.374 -3.076 -2.714 -2.311 -1.901 -1.508 -1.146
3.700 -1.846 -2.077 -2.306 -2.527 -2.736 -2.920 -3.053 -3.100 -3.044 -2.900 -2.702 -2.471 -2.214 -1.928 -1.605 -1.245 -0.864
3.750 -1.201 -1.406 -1.620 -1.833 -2.037 -2.218 -2.346 -2.389 -2.330 -2.188 -1.998 -1.783 -1.553 -1.310 -1.053 -0.778 -0.479
3.800 -0.790 -0.897 -1.040 -1.203 -1.366 -1.511 -1.613 -1.645 -1.594 -1.472 -1.303 -1.109 -0.899 -0.678 -0.447 -0.202  0.057
3.850 -0.672 -0.670 -0.680 -0.715 -0.773 -0.833 -0.874 -0.876 -0.830 -0.735 -0.602 -0.442 -0.262 -0.067  0.140  0.362  0.598
3.900 -0.663 -0.633 -0.578 -0.493 -0.389 -0.292 -0.212 -0.142 -0.072  0.011  0.112  0.235  0.376  0.535  0.709  0.900  1.109
3.950 -0.671 -0.640 -0.577 -0.458 -0.270 -0.025  0.229  0.436  0.588  0.703  0.802  0.898  1.002  1.120  1.254  1.410  1.586
4.000 -0.665 -0.648 -0.594 -0.478 -0.276  0.020  0.380  0.738  1.027  1.232  1.371  1.476  1.565  1.658  1.760  1.881  2.024
4.050 -0.609 -0.614 -0.589 -0.499 -0.314 -0.022  0.360  0.785  1.190  1.516  1.749  1.905  2.016  2.107  2.195  2.294  2.410










##     X          Y          Z         C/O       12C       14N     Alpha
 4   0.5   0.497605   0.002395       1.096       2.2       1.0       1.0

                                          log R
log T -7.000 -6.500 -6.000 -5.500 -5.000 -4.500 -4.000 -3.500 -3.000 -2.500 -2.000 -1.500 -1.000 -0.500  0.000  0.500  1.000
3.200 -4.145 -4.029 -3.903 -3.745 -3.601 -3.486 -3.400 -3.342 -3.307 -3.288 -3.277 -3.266 -3.255 -3.239 -3.213 -3.178 -3.143
3.250 -5.408 -5.103 -4.739 -4.334 -4.026 -3.828 -3.666 -3.537 -3.438 -3.364 -3.312 -3.280 -3.261 -3.249 -3.238 -3.223 -3.199
3.300 -5.553 -5.551 -5.481 -5.322 -5.071 -4.771 -4.382 -3.974 -3.697 -3.526 -3.417 -3.343 -3.291 -3.254 -3.231 -3.214 -3.198
3.350 -5.168 -5.235 -5.300 -5.348 -5.350 -5.270 -5.096 -4.863 -4.566 -4.132 -3.702 -3.435 -3.288 -3.201 -3.144 -3.103 -3.073
3.400 -4.917 -4.940 -4.971 -5.011 -5.057 -5.100 -5.119 -5.076 -4.939 -4.731 -4.467 -4.072 -3.572 -3.199 -2.992 -2.873 -2.798
3.450 -4.847 -4.830 -4.817 -4.812 -4.818 -4.828 -4.837 -4.832 -4.791 -4.689 -4.515 -4.272 -3.971 -3.620 -3.206 -2.814 -2.568
3.500 -4.754 -4.783 -4.784 -4.767 -4.739 -4.703 -4.661 -4.603 -4.509 -4.364 -4.169 -3.934 -3.667 -3.376 -3.068 -2.760 -2.462
3.550 -4.207 -4.358 -4.488 -4.588 -4.648 -4.662 -4.626 -4.534 -4.371 -4.136 -3.846 -3.528 -3.211 -2.904 -2.607 -2.315 -2.033
3.600 -3.421 -3.621 -3.809 -3.984 -4.140 -4.270 -4.356 -4.369 -4.270 -4.040 -3.700 -3.308 -2.910 -2.529 -2.174 -1.844 -1.543
3.650 -2.606 -2.832 -3.050 -3.257 -3.448 -3.615 -3.738 -3.789 -3.744 -3.600 -3.372 -3.074 -2.712 -2.309 -1.899 -1.507 -1.145
3.700 -1.846 -2.077 -2.306 -2.527 -2.736 -2.919 -3.052 -3.100 -3.043 -2.900 -2.702 -2.470 -2.213 -1.927 -1.604 -1.244 -0.863
3.750 -1.201 -1.406 -1.620 -1.833 -2.037 -2.218 -2.346 -2.389 -2.330 -2.188 -1.998 -1.783 -1.553 -1.310 -1.053 -0.777 -0.478
3.800 -0.790 -0.897 -1.040 -1.203 -1.366 -1.511 -1.613 -1.645 -1.594 -1.472 -1.303 -1.109 -0.899 -0.678 -0.446 -0.202  0.057
3.850 -0.672 -0.670 -0.680 -0.715 -0.773 -0.833 -0.874 -0.876 -0.829 -0.735 -0.602 -0.442 -0.262 -0.067  0.140  0.362  0.598
3.900 -0.663 -0.633 -0.578 -0.493 -0.389 -0.292 -0.212 -0.142 -0.072  0.011  0.112  0.235  0.377  0.535  0.709  0.900  1.109
3.950 -0.671 -0.640 -0.577 -0.458 -0.270 -0.025  0.229  0.436  0.588  0.703  0.802  0.899  1.002  1.121  1.254  1.409  1.586
4.000 -0.665 -0.648 -0.594 -0.478 -0.276  0.020  0.380  0.738  1.028  1.233  1.372  1.476  1.566  1.658  1.760  1.881  2.024
4.050 -0.609 -0.614 -0.589 -0.499 -0.314 -0.022  0.360  0.785  1.190  1.517  1.749  1.905  2.017  2.107  2.196  2.294  2.410










##     X          Y          Z         C/O       12C       14N     Alpha
 5   0.5   0.496356   0.003644       2.979       6.0       1.0       1.0

                                          log R
log T -7.000 -6.500 -6.000 -5.500 -5.000 -4.500 -4.000 -3.500 -3.000 -2.500 -2.000 -1.500 -1.000 -0.500  0.000  0.500  1.000
3.200 -2.884 -2.846 -2.782 -2.671 -2.563 -2.486 -2.441 -2.416 -2.405 -2.400 -2.398 -2.395 -2.391 -2.384 -2.376 -2.364 -2.347
3.250 -3.564 -3.092 -2.841 -2.753 -2.732 -2.690 -2.609 -2.534 -2.490 -2.471 -2.468 -2.472 -2.479 -2.486 -2.490 -2.491 -2.488
3.300 -5.249 -4.961 -4.510 -3.954 -3.363 -2.916 -2.735 -2.672 -2.609 -2.545 -2.508 -2.501 -2.512 -2.529 -2.548 -2.563 -2.571
3.350 -5.043 -5.080 -5.102 -5.042 -4.809 -4.431 -3.939 -3.378 -2.896 -2.644 -2.532 -2.466 -2.429 -2.418 -2.424 -2.439 -2.454
3.400 -4.861 -4.856 -4.852 -4.854 -4.858 -4.841 -4.736 -4.495 -4.143 -3.666 -3.109 -2.640 -2.391 -2.270 -2.204 -2.165 -2.144
3.450 -4.826 -4.803 -4.777 -4.750 -4.721 -4.685 -4.638 -4.570 -4.444 -4.233 -3.939 -3.530 -2.995 -2.460 -2.119 -1.946 -1.851
3.500 -4.720 -4.758 -4.760 -4.737 -4.698 -4.648 -4.582 -4.488 -4.343 -4.139 -3.887 -3.602 -3.291 -2.948 -2.531 -2.046 -1.744
3.550 -4.161 -4.314 -4.447 -4.552 -4.615 -4.625 -4.579 -4.473 -4.298 -4.047 -3.735 -3.390 -3.040 -2.703 -2.379 -2.064 -1.753
3.600 -3.404 -3.600 -3.785 -3.958 -4.114 -4.243 -4.325 -4.330 -4.222 -3.985 -3.642 -3.248 -2.846 -2.455 -2.084 -1.734 -1.412
3.650 -2.602 -2.827 -3.042 -3.246 -3.436 -3.601 -3.723 -3.772 -3.724 -3.576 -3.344 -3.043 -2.680 -2.277 -1.867 -1.472 -1.103
3.700 -1.845 -2.076 -2.304 -2.524 -2.732 -2.913 -3.045 -3.091 -3.034 -2.889 -2.690 -2.457 -2.198 -1.911 -1.587 -1.227 -0.846
3.750 -1.201 -1.406 -1.619 -1.832 -2.036 -2.215 -2.343 -2.385 -2.325 -2.182 -1.992 -1.776 -1.545 -1.301 -1.043 -0.767 -0.467
3.800 -0.790 -0.896 -1.040 -1.203 -1.366 -1.510 -1.612 -1.643 -1.591 -1.468 -1.300 -1.105 -0.895 -0.674 -0.442 -0.196  0.064
3.850 -0.672 -0.670 -0.680 -0.715 -0.772 -0.833 -0.873 -0.875 -0.828 -0.733 -0.600 -0.440 -0.259 -0.065  0.143  0.364  0.601
3.900 -0.663 -0.633 -0.578 -0.493 -0.389 -0.292 -0.211 -0.142 -0.071  0.012  0.114  0.236  0.378  0.536  0.711  0.902  1.110
3.950 -0.671 -0.640 -0.577 -0.458 -0.270 -0.024  0.230  0.437  0.589  0.705  0.804  0.901  1.005  1.123  1.257  1.412  1.588
4.000 -0.665 -0.648 -0.594 -0.477 -0.275  0.022  0.382  0.740  1.030  1.236  1.376  1.481  1.571  1.664  1.766  1.887  2.029
4.050 -0.608 -0.614 -0.589 -0.498 -0.313 -0.020  0.363  0.789  1.195  1.523  1.757  1.915  2.027  2.119  2.208  2.306  2.421










##     X          Y          Z         C/O       12C       14N     Alpha
 6   0.5   0.491752   0.008248       9.918      20.0       1.0       1.0

                                          log R
log T -7.000 -6.500 -6.000 -5.500 -5.000 -4.500 -4.000 -3.500 -3.000 -2.500 -2.000 -1.500 -1.000 -0.500  0.000  0.500  1.000
3.200 -2.602 -2.492 -2.401 -2.319 -2.256 -2.220 -2.205 -2.202 -2.206 -2.211 -2.216 -2.220 -2.221 -2.219 -2.215 -2.207 -2.193
3.250 -2.861 -2.649 -2.511 -2.426 -2.363 -2.316 -2.278 -2.259 -2.262 -2.279 -2.300 -2.321 -2.340 -2.356 -2.367 -2.374 -2.378
3.300 -4.555 -3.992 -3.396 -2.880 -2.531 -2.363 -2.295 -2.269 -2.259 -2.260 -2.280 -2.316 -2.356 -2.396 -2.429 -2.455 -2.473
3.350 -4.938 -4.940 -4.828 -4.495 -3.992 -3.411 -2.845 -2.428 -2.223 -2.153 -2.141 -2.153 -2.181 -2.215 -2.251 -2.289 -2.321
3.400 -4.788 -4.763 -4.740 -4.722 -4.690 -4.556 -4.237 -3.767 -3.212 -2.654 -2.230 -2.026 -1.954 -1.929 -1.923 -1.924 -1.932
3.450 -4.786 -4.750 -4.706 -4.657 -4.604 -4.543 -4.467 -4.345 -4.112 -3.741 -3.244 -2.689 -2.174 -1.844 -1.694 -1.618 -1.577
3.500 -4.641 -4.696 -4.704 -4.674 -4.622 -4.552 -4.461 -4.336 -4.159 -3.924 -3.635 -3.298 -2.894 -2.405 -1.888 -1.529 -1.559
3.550 -4.049 -4.210 -4.353 -4.464 -4.530 -4.538 -4.484 -4.366 -4.173 -3.901 -3.568 -3.204 -2.840 -2.488 -2.143 -1.772 -1.610
3.600 -3.348 -3.532 -3.712 -3.884 -4.040 -4.166 -4.240 -4.230 -4.111 -3.868 -3.523 -3.124 -2.713 -2.310 -1.927 -1.566 -1.265
3.650 -2.590 -2.808 -3.015 -3.211 -3.394 -3.555 -3.674 -3.718 -3.660 -3.499 -3.257 -2.950 -2.588 -2.187 -1.775 -1.371 -0.991
3.700 -1.843 -2.072 -2.297 -2.514 -2.717 -2.894 -3.021 -3.064 -3.002 -2.853 -2.649 -2.410 -2.146 -1.854 -1.528 -1.168 -0.786
3.750 -1.200 -1.405 -1.617 -1.829 -2.031 -2.208 -2.333 -2.372 -2.309 -2.164 -1.971 -1.753 -1.519 -1.273 -1.013 -0.733 -0.430
3.800 -0.790 -0.896 -1.039 -1.201 -1.364 -1.508 -1.607 -1.636 -1.583 -1.459 -1.289 -1.093 -0.882 -0.660 -0.426 -0.179  0.083
3.850 -0.672 -0.669 -0.680 -0.714 -0.771 -0.831 -0.871 -0.872 -0.824 -0.728 -0.594 -0.433 -0.252 -0.057  0.151  0.373  0.611
3.900 -0.663 -0.633 -0.578 -0.492 -0.388 -0.291 -0.210 -0.139 -0.068  0.016  0.118  0.241  0.383  0.541  0.716  0.907  1.116
3.950 -0.670 -0.640 -0.576 -0.457 -0.268 -0.023  0.232  0.439  0.592  0.709  0.809  0.906  1.010  1.129  1.262  1.417  1.593
4.000 -0.664 -0.647 -0.593 -0.476 -0.273  0.024  0.386  0.745  1.036  1.243  1.383  1.490  1.581  1.674  1.776  1.896  2.038
4.050 -0.608 -0.613 -0.588 -0.496 -0.310 -0.016  0.369  0.798  1.205  1.535  1.771  1.931  2.045  2.137  2.226  2.324  2.439










##     X          Y          Z         C/O       12C       14N     Alpha
 7   0.5   0.475312   0.024688      34.700      70.0       1.0       1.0

                                          log R
log T -7.000 -6.500 -6.000 -5.500 -5.000 -4.500 -4.000 -3.500 -3.000 -2.500 -2.000 -1.500 -1.000 -0.500  0.000  0.500  1.000
3.200 -2.403 -2.258 -2.168 -2.125 -2.106 -2.104 -2.110 -2.122 -2.134 -2.146 -2.155 -2.162 -2.167 -2.169 -2.167 -2.162 -2.151
3.250 -2.619 -2.442 -2.305 -2.199 -2.119 -2.092 -2.105 -2.132 -2.167 -2.203 -2.237 -2.266 -2.291 -2.311 -2.326 -2.337 -2.345
3.300 -3.590 -3.082 -2.692 -2.386 -2.189 -2.084 -2.020 -2.008 -2.049 -2.111 -2.175 -2.235 -2.290 -2.338 -2.379 -2.411 -2.433
3.350 -4.774 -4.575 -4.140 -3.583 -3.014 -2.523 -2.166 -1.972 -1.876 -1.846 -1.885 -1.962 -2.042 -2.109 -2.165 -2.213 -2.254
3.400 -4.696 -4.654 -4.612 -4.544 -4.342 -3.925 -3.378 -2.799 -2.281 -1.919 -1.723 -1.650 -1.655 -1.694 -1.740 -1.776 -1.805
3.450 -4.718 -4.670 -4.610 -4.542 -4.468 -4.379 -4.233 -3.934 -3.460 -2.905 -2.349 -1.870 -1.566 -1.429 -1.380 -1.364 -1.392
3.500 -4.501 -4.571 -4.593 -4.570 -4.511 -4.425 -4.310 -4.158 -3.945 -3.643 -3.235 -2.730 -2.188 -1.686 -1.325 -1.247 -1.456
3.550 -3.869 -4.043 -4.193 -4.306 -4.372 -4.384 -4.334 -4.210 -4.002 -3.712 -3.361 -2.980 -2.589 -2.181 -1.732 -1.345 -1.530
